"","freq","freq_rank"
"35619",0.00745206139981747,35619
"35620",0.00745223183184862,35620
"35621",0.00745255034416914,35621
"35622",0.00745258154347539,35622
"35623",0.0074526839889586,35623
"35624",0.00745268817991018,35624
"35625",0.00745338760316372,35625
"35626",0.00745663698762655,35626
"35627",0.00745691591873765,35627
"35628",0.00745700625702739,35628
"35629",0.00745709845796227,35629
"35630",0.00745709845796227,35630
"35631",0.00745709845796227,35631
"35632",0.00745718507096171,35632
"35633",0.00745718879625201,35633
"35634",0.00745719112455845,35634
"35635",0.00745719950646162,35635
"35636",0.0074572772718966,35636
"35637",0.00745728146284819,35637
"35638",0.00745737599208951,35638
"35639",0.00745738204568624,35639
"35640",0.00745747238397598,35640
"35641",0.0074575524777174,35641
"35642",0.00745756877586246,35642
"35643",0.00745764700695872,35643
"35644",0.00745776249095798,35644
"35645",0.00745783373713493,35645
"35646",0.00745785050094128,35646
"35647",0.00745805678889155,35647
"35648",0.00745910918340087,35648
"35649",0.00745939090847969,35649
"35650",0.00746021512895823,35650
"35651",0.0074624945409596,35651
"35652",0.007462696172297,35652
"35653",0.00746275810524821,35653
"35654",0.00746296346187592,35654
"35655",0.00746305799111724,35655
"35656",0.00746314646676183,35656
"35657",0.00746314646676183,35657
"35658",0.00746315065771341,35658
"35659",0.00746323866769671,35659
"35660",0.00746324099600315,35660
"35661",0.00746324099600315,35661
"35662",0.0074633271433413,35662
"35663",0.00746333505958319,35663
"35664",0.00746336998417974,35664
"35665",0.00746342353522778,35665
"35666",0.00746343191713095,35666
"35667",0.00746361864730716,35667
"35668",0.00746368477120996,35668
"35669",0.00746369455009699,35669
"35670",0.00746369455009699,35670
"35671",0.00746370060369372,35671
"35672",0.0074637969955802,35672
"35673",0.00746399443596601,35673
"35674",0.00746414624154568,35674
"35675",0.00746489362791181,35675
"35676",0.00746492296457291,35676
"35677",0.00746552320197225,35677
"35678",0.00746901333332062,35678
"35679",0.00746919820085168,35679
"35680",0.00746919820085168,35680
"35681",0.00746928853914142,35681
"35682",0.007469292730093,35682
"35683",0.007469292730093,35683
"35684",0.00746947526931763,35684
"35685",0.00746956141665578,35685
"35686",0.00746956560760736,35686
"35687",0.00746956979855895,35687
"35688",0.00746975652873516,35688
"35689",0.00746993953362107,35689
"35690",0.00747002754360437,35690
"35691",0.00747012440115213,35691
"35692",0.00747029669582844,35692
"35693",0.00747045548632741,35693
"35694",0.00747076328843832,35694
"35695",0.00747080938890576,35695
"35696",0.00747134862467647,35696
"35697",0.00747250625863671,35697
"35698",0.00747264456003904,35698
"35699",0.00747271347790956,35699
"35700",0.00747524807229638,35700
"35701",0.0074753426015377,35701
"35702",0.00747552700340748,35702
"35703",0.00747552933171391,35703
"35704",0.00747561734169722,35704
"35705",0.00747561734169722,35705
"35706",0.00747561734169722,35706
"35707",0.00747561967000365,35707
"35708",0.0074756215326488,35708
"35709",0.0074757058173418,35709
"35710",0.00747571000829339,35710
"35711",0.00747571373358369,35711
"35712",0.00747580407187343,35712
"35713",0.00747580407187343,35713
"35714",0.00747581059113145,35714
"35715",0.0074759810231626,35715
"35716",0.00747599545866251,35716
"35717",0.00747599545866251,35717
"35718",0.00747607741504908,35718
"35719",0.00747627252712846,35719
"35720",0.00747644901275635,35720
"35721",0.00747645320370793,35721
"35722",0.00747663574293256,35722
"35723",0.00747690116986632,35723
"35724",0.00747710466384888,35724
"35725",0.00747711258009076,35725
"35726",0.00747726671397686,35726
"35727",0.00747737754136324,35727
"35728",0.0074776173569262,35728
"35729",0.00747762247920036,35729
"35730",0.00747828744351864,35730
"35731",0.00748148467391729,35731
"35732",0.00748157687485218,35732
"35733",0.00748166907578707,35733
"35734",0.0074816714040935,35734
"35735",0.00748176360502839,35735
"35736",0.00748176360502839,35736
"35737",0.00748176360502839,35737
"35738",0.00748185208067298,35738
"35739",0.00748185394331813,35739
"35740",0.00748185627162457,35740
"35741",0.00748185627162457,35741
"35742",0.00748204067349434,35742
"35743",0.00748213520273566,35743
"35744",0.00748222973197699,35744
"35745",0.00748222973197699,35745
"35746",0.00748222973197699,35746
"35747",0.00748232239857316,35747
"35748",0.0074824127368629,35748
"35749",0.00748242763802409,35749
"35750",0.00748242950066924,35750
"35751",0.0074825007468462,35751
"35752",0.00748257897794247,35752
"35753",0.00748268375173211,35753
"35754",0.0074827023781836,35754
"35755",0.00748277781531215,35755
"35756",0.00748285185545683,35756
"35757",0.00748351728543639,35757
"35758",0.00748370820656419,35758
"35759",0.00748371705412865,35759
"35760",0.00748404581099749,35760
"35761",0.00748406676575541,35761
"35762",0.0074845221824944,35762
"35763",0.0074868225492537,35763
"35764",0.00748762721195817,35764
"35765",0.00748780928552151,35765
"35766",0.00748781114816666,35766
"35767",0.00748781114816666,35767
"35768",0.00748808868229389,35768
"35769",0.00748818088322878,35769
"35770",0.00748818507418036,35770
"35771",0.00748818926513195,35771
"35772",0.00748819997534156,35772
"35773",0.0074882754124701,35773
"35774",0.00748830754309893,35774
"35775",0.00748846447095275,35775
"35776",0.00748854642733932,35776
"35777",0.00748855900019407,35777
"35778",0.00748872896656394,35778
"35779",0.0074887415394187,35779
"35780",0.00748874573037028,35780
"35781",0.00748914526775479,35781
"35782",0.00748932827264071,35782
"35783",0.00748961139470339,35783
"35784",0.00749004120007157,35784
"35785",0.00749026844277978,35785
"35786",0.00749293761327863,35786
"35787",0.00749422842636704,35787
"35788",0.00749423261731863,35788
"35789",0.00749423261731863,35789
"35790",0.00749423261731863,35790
"35791",0.00749423680827022,35791
"35792",0.00749432714655995,35792
"35793",0.00749432947486639,35793
"35794",0.00749441515654325,35794
"35795",0.00749441748484969,35795
"35796",0.00749442353844643,35796
"35797",0.00749442353844643,35797
"35798",0.00749460654333234,35798
"35799",0.00749460654333234,35799
"35800",0.00749461073428392,35800
"35801",0.0074947071261704,35801
"35802",0.00749478070065379,35802
"35803",0.00749478489160538,35803
"35804",0.00749487755820155,35804
"35805",0.00749497208744287,35805
"35806",0.00749508338049054,35806
"35807",0.00749517139047384,35807
"35808",0.00749527011066675,35808
"35809",0.00749536044895649,35809
"35810",0.00749542796984315,35810
"35811",0.00749552063643932,35811
"35812",0.00749553274363279,35812
"35813",0.00749618420377374,35813
"35814",0.00749621167778969,35814
"35815",0.00749631458893418,35815
"35816",0.00749654229730368,35816
"35817",0.00749801844358444,35817
"35818",0.00749891437590122,35818
"35819",0.00749899121001363,35819
"35820",0.00750009343028069,35820
"35821",0.00750009343028069,35821
"35822",0.00750018795952201,35822
"35823",0.00750046921893954,35823
"35824",0.0075005660764873,35824
"35825",0.00750064989551902,35825
"35826",0.00750065827742219,35826
"35827",0.00750065827742219,35827
"35828",0.00750074628740549,35828
"35829",0.00750093534588814,35829
"35830",0.00750102987512946,35830
"35831",0.00750104058533907,35831
"35832",0.00750113930553198,35832
"35833",0.00750130973756313,35833
"35834",0.00750186992809176,35834
"35835",0.00750201428309083,35835
"35836",0.00750210881233215,35836
"35837",0.00750234164297581,35837
"35838",0.0075024520047009,35838
"35839",0.00750294607132673,35839
"35840",0.00750295165926218,35840
"35841",0.00750301871448755,35841
"35842",0.00750310905277729,35842
"35843",0.00750376889482141,35843
"35844",0.00750389415770769,35844
"35845",0.00750642269849777,35845
"35846",0.00750660942867398,35846
"35847",0.00750660942867398,35847
"35848",0.00750660942867398,35848
"35849",0.00750670395791531,35849
"35850",0.00750670582056046,35850
"35851",0.00750688649713993,35851
"35852",0.00750698707997799,35852
"35853",0.00750698707997799,35853
"35854",0.0075071700848639,35854
"35855",0.00750717846676707,35855
"35856",0.00750726647675037,35856
"35857",0.00750727485865355,35857
"35858",0.00750736752524972,35858
"35859",0.00750745320692658,35859
"35860",0.00750746624544263,35860
"35861",0.0075075738132,35861
"35862",0.00750775635242462,35862
"35863",0.00750839756801724,35863
"35864",0.00750853586941957,35864
"35865",0.00750880734995008,35865
"35866",0.00750881154090166,35866
"35867",0.00750955520197749,35867
"35868",0.00751032354310155,35868
"35869",0.00751265697181225,35869
"35870",0.00751284370198846,35870
"35871",0.00751284370198846,35871
"35872",0.00751293823122978,35872
"35873",0.00751312915235758,35873
"35874",0.00751312915235758,35874
"35875",0.00751322181895375,35875
"35876",0.00751331215724349,35876
"35877",0.00751340435817838,35877
"35878",0.00751341274008155,35878
"35879",0.0075134988874197,35879
"35880",0.00751359527930617,35880
"35881",0.00751376990228891,35881
"35882",0.00751377874985337,35882
"35883",0.00751378899440169,35883
"35884",0.00751392170786858,35884
"35885",0.00751416897401214,35885
"35886",0.00751652102917433,35886
"35887",0.00751779042184353,35887
"35888",0.00751847727224231,35888
"35889",0.00751898577436805,35889
"35890",0.00751902908086777,35890
"35891",0.00751917716115713,35891
"35892",0.00751917716115713,35892
"35893",0.00751927169039845,35893
"35894",0.00751935970038176,35894
"35895",0.00751945609226823,35895
"35896",0.00751945842057467,35896
"35897",0.00751945842057467,35897
"35898",0.00751946261152625,35898
"35899",0.00751954643055797,35899
"35900",0.00751955062150955,35900
"35901",0.00751964747905731,35901
"35902",0.00751973316073418,35902
"35903",0.0075198276899755,35903
"35904",0.00751984491944313,35904
"35905",0.00751992873847485,35905
"35906",0.00751993106678128,35906
"35907",0.00751993712037802,35907
"35908",0.00751993712037802,35908
"35909",0.00752002326771617,35909
"35910",0.0075202020816505,35910
"35911",0.00752021418884397,35911
"35912",0.00752058392390609,35912
"35913",0.00752068683505058,35913
"35914",0.00752406474202871,35914
"35915",0.00752512598410249,35915
"35916",0.00752522051334381,35916
"35917",0.00752531504258513,35917
"35918",0.00752540910616517,35918
"35919",0.00752540910616517,35919
"35920",0.00752559816464782,35920
"35921",0.00752559816464782,35921
"35922",0.0075256023555994,35922
"35923",0.00752569269388914,35923
"35924",0.00752569269388914,35924
"35925",0.0075257895514369,35925
"35926",0.00752597628161311,35926
"35927",0.00752597628161311,35927
"35928",0.00752597628161311,35928
"35929",0.00752597628161311,35929
"35930",0.0075259804725647,35930
"35931",0.00752598280087113,35931
"35932",0.00752616301178932,35932
"35933",0.00752616720274091,35933
"35934",0.00752655416727066,35934
"35935",0.0075266188941896,35935
"35936",0.00752665288746357,35936
"35937",0.0075273304246366,35937
"35938",0.00752800609916449,35938
"35939",0.00752876745536923,35939
"35940",0.00753183476626873,35940
"35941",0.00753183476626873,35941
"35942",0.00753193581476808,35942
"35943",0.00753202196210623,35943
"35944",0.00753202382475138,35944
"35945",0.00753202615305781,35945
"35946",0.0075321183539927,35946
"35947",0.0075321183539927,35947
"35948",0.0075321183539927,35948
"35949",0.00753212254494429,35949
"35950",0.00753212720155716,35950
"35951",0.00753220450133085,35951
"35952",0.00753221288323402,35952
"35953",0.00753230508416891,35953
"35954",0.00753231393173337,35954
"35955",0.00753240613266826,35955
"35956",0.00753240846097469,35956
"35957",0.00753248808905482,35957
"35958",0.00753259751945734,35958
"35959",0.00753269158303738,35959
"35960",0.00753287458792329,35960
"35961",0.00753324013203382,35961
"35962",0.0075332741253078,35962
"35963",0.00753355678170919,35963
"35964",0.00753452023491263,35964
"35965",0.0075348662212491,35965
"35966",0.00753591721877456,35966
"35967",0.00753797497600317,35967
"35968",0.0075382562354207,35968
"35969",0.00753826508298516,35969
"35970",0.00753828883171082,35970
"35971",0.00753844296559691,35971
"35972",0.0075384471565485,35972
"35973",0.00753845600411296,35973
"35974",0.00753864692524076,35974
"35975",0.00753872655332088,35975
"35976",0.00753877451643348,35976
"35977",0.00753920758143067,35977
"35978",0.0075397901237011,35978
"35979",0.0075399000197649,35979
"35980",0.00754060968756676,35980
"35981",0.00754420924931765,35981
"35982",0.00754430377855897,35982
"35983",0.00754430377855897,35983
"35984",0.00754440063610673,35984
"35985",0.00754468608647585,35985
"35986",0.00754468608647585,35986
"35987",0.00754478061571717,35987
"35988",0.00754478480666876,35988
"35989",0.00754478480666876,35989
"35990",0.00754487747326493,35990
"35991",0.00754489051178098,35991
"35992",0.00754496548324823,35992
"35993",0.00754497153684497,35993
"35994",0.00754497386515141,35994
"35995",0.0075449850410223,35995
"35996",0.00754506839439273,35996
"35997",0.00754507258534431,35997
"35998",0.0075451759621501,35998
"35999",0.00754543766379356,35999
"36000",0.00754545954987407,36000
"36001",0.00754565512761474,36001
"36002",0.00754575384780765,36002
"36003",0.00754614965990186,36003
"36004",0.00754616037011147,36004
"36005",0.00754621997475624,36005
"36006",0.00754678994417191,36006
"36007",0.00754683744162321,36007
"36008",0.00754871452227235,36008
"36009",0.00754919741302729,36009
"36010",0.00754920160397887,36010
"36011",0.00754954712465405,36011
"36012",0.00755053851753473,36012
"36013",0.00755072943866253,36013
"36014",0.0075507340952754,36014
"36015",0.00755082396790385,36015
"36016",0.00755092268809676,36016
"36017",0.00755101069808006,36017
"36018",0.00755101954564452,36018
"36019",0.00755101954564452,36019
"36020",0.00755111407488585,36020
"36021",0.00755130080506206,36021
"36022",0.00755168730393052,36022
"36023",0.00755196250975132,36023
"36024",0.00755215343087912,36024
"36025",0.00755262468010187,36025
"36026",0.00755264749750495,36026
"36027",0.00755266100168228,36027
"36028",0.00755305029451847,36028
"36029",0.00755323702469468,36029
"36030",0.00755396019667387,36030
"36031",0.00755696184933186,36031
"36032",0.00755724543705583,36032
"36033",0.007557253818959,36033
"36034",0.00755744287744164,36034
"36035",0.00755744520574808,36035
"36036",0.00755763193592429,36036
"36037",0.00755773484706879,36037
"36038",0.0075577418319881,36038
"36039",0.00755782751366496,36039
"36040",0.00755802309140563,36040
"36041",0.00755858793854713,36041
"36042",0.00755859678611159,36042
"36043",0.00755871878936887,36043
"36044",0.00755879189819098,36044
"36045",0.00755914021283388,36045
"36046",0.00755929853767157,36046
"36047",0.00755966920405626,36047
"36048",0.00755969155579805,36048
"36049",0.00755971111357212,36049
"36050",0.00756011577323079,36050
"36051",0.0075610252097249,36051
"36052",0.00756319612264633,36052
"36053",0.00756319612264633,36053
"36054",0.00756338750943542,36054
"36055",0.00756338750943542,36055
"36056",0.00756338750943542,36056
"36057",0.00756347738206387,36057
"36058",0.00756348855793476,36058
"36059",0.00756348855793476,36059
"36060",0.00756357843056321,36060
"36061",0.00756367715075612,36061
"36062",0.00756367715075612,36062
"36063",0.00756376981735229,36063
"36064",0.00756386620923877,36064
"36065",0.00756417866796255,36065
"36066",0.00756424432620406,36066
"36067",0.00756424851715565,36067
"36068",0.00756426155567169,36068
"36069",0.00756451999768615,36069
"36070",0.00756460148841143,36070
"36071",0.0075647565536201,36071
"36072",0.00756598077714443,36072
"36073",0.00756658473983407,36073
"36074",0.00756687764078379,36074
"36075",0.00756942853331566,36075
"36076",0.0075695002451539,36076
"36077",0.00756962178274989,36077
"36078",0.00756971631199121,36078
"36079",0.00756981316953897,36079
"36080",0.00756981736049056,36080
"36081",0.00756990723311901,36081
"36082",0.00756990723311901,36082
"36083",0.00756991188973188,36083
"36084",0.00756991188973188,36084
"36085",0.00756991188973188,36085
"36086",0.00756991188973188,36086
"36087",0.00757000409066677,36087
"36088",0.00757009861990809,36088
"36089",0.00757011398673058,36089
"36090",0.00757020153105259,36090
"36091",0.00757020153105259,36091
"36092",0.00757020385935903,36092
"36093",0.00757029838860035,36093
"36094",0.00757029838860035,36094
"36095",0.00757039524614811,36095
"36096",0.00757040409371257,36096
"36097",0.007570487447083,36097
"36098",0.007570487447083,36098
"36099",0.00757048930972815,36099
"36100",0.00757049862295389,36100
"36101",0.00757057731971145,36101
"36102",0.00757067650556564,36102
"36103",0.00757115567103028,36103
"36104",0.00757153797894716,36104
"36105",0.0075729419477284,36105
"36106",0.0075747431255877,36106
"36107",0.00757502298802137,36107
"36108",0.00757502298802137,36108
"36109",0.00757604744285345,36109
"36110",0.00757633289322257,36110
"36111",0.00757634174078703,36111
"36112",0.00757643394172192,36112
"36113",0.00757643627002835,36113
"36114",0.00757652847096324,36114
"36115",0.00757653266191483,36115
"36116",0.00757662719115615,36116
"36117",0.00757662951946259,36117
"36118",0.00757663836702704,36118
"36119",0.00757691077888012,36119
"36120",0.00757712870836258,36120
"36121",0.00757720740512013,36121
"36122",0.00757730193436146,36122
"36123",0.00757749332115054,36123
"36124",0.00757766701281071,36124
"36125",0.00757799204438925,36125
"36126",0.00757826725021005,36126
"36127",0.00757836597040296,36127
"36128",0.00757956737652421,36128
"36129",0.00757956877350807,36129
"36130",0.00757985282689333,36130
"36131",0.00758027285337448,36131
"36132",0.00758256763219833,36132
"36133",0.00758257182314992,36133
"36134",0.00758257182314992,36134
"36135",0.00758266635239124,36135
"36136",0.00758266635239124,36136
"36137",0.00758266635239124,36137
"36138",0.00758305285125971,36138
"36139",0.007583053316921,36139
"36140",0.0075830752030015,36140
"36141",0.00758314086124301,36141
"36142",0.00758315389975905,36142
"36143",0.00758333643898368,36143
"36144",0.00758362608030438,36144
"36145",0.00758372759446502,36145
"36146",0.0075837317854166,36146
"36147",0.00758392736315727,36147
"36148",0.00758429244160652,36148
"36149",0.00758450524881482,36149
"36150",0.00758452294394374,36150
"36151",0.00758465984836221,36151
"36152",0.00758489174768329,36152
"36153",0.00758496019989252,36153
"36154",0.00758496159687638,36154
"36155",0.00758663844317198,36155
"36156",0.00758860865607858,36156
"36157",0.00758870551362634,36157
"36158",0.00758880190551281,36158
"36159",0.00758899748325348,36159
"36160",0.0075890920124948,36160
"36161",0.00758919725194573,36161
"36162",0.00758928759023547,36162
"36163",0.00758928759023547,36163
"36164",0.00758938165381551,36164
"36165",0.00758958421647549,36165
"36166",0.00758959539234638,36166
"36167",0.00758977746590972,36167
"36168",0.00758977932855487,36168
"36169",0.0075900605879724,36169
"36170",0.00759006850421429,36170
"36171",0.00759006850421429,36171
"36172",0.00759006990119815,36172
"36173",0.00759007874876261,36173
"36174",0.00759016908705235,36174
"36175",0.0075902696698904,36175
"36176",0.00759063148871064,36176
"36177",0.0075907395221293,36177
"36178",0.00759100494906306,36178
"36179",0.00759524013847113,36179
"36180",0.00759532628580928,36180
"36181",0.00759532628580928,36181
"36182",0.00759581616148353,36182
"36183",0.00759610394015908,36183
"36184",0.0075963749550283,36184
"36185",0.00759640336036682,36185
"36186",0.00759669113904238,36186
"36187",0.0075967968441546,36187
"36188",0.00759756751358509,36188
"36189",0.0075975744985044,36189
"36190",0.00759826134890318,36190
"36191",0.00760028138756752,36191
"36192",0.00760035449638963,36192
"36193",0.00760063854977489,36193
"36194",0.0076008546166122,36194
"36195",0.007601005025208,36195
"36196",0.0076014599762857,36196
"36197",0.00760165555402637,36197
"36198",0.00760165555402637,36198
"36199",0.00760185532271862,36199
"36200",0.0076022376306355,36200
"36201",0.00760224182158709,36201
"36202",0.00760243739932775,36202
"36203",0.00760254543274641,36203
"36204",0.00760273402556777,36204
"36205",0.00760283740237355,36205
"36206",0.00760291190817952,36206
"36207",0.00760301062837243,36207
"36208",0.00760302878916264,36208
"36209",0.00760329468175769,36209
"36210",0.00760349258780479,36210
"36211",0.00760538736358285,36211
"36212",0.00760560156777501,36212
"36213",0.00760581577196717,36213
"36214",0.00760744605213404,36214
"36215",0.00760788563638926,36215
"36216",0.00760817993432283,36216
"36217",0.00760817993432283,36217
"36218",0.0076085664331913,36218
"36219",0.0076086544431746,36219
"36220",0.00760896410793066,36220
"36221",0.00760904978960752,36221
"36222",0.00760916387662292,36222
"36223",0.00760916667059064,36223
"36224",0.00760942371562123,36224
"36225",0.00761014455929399,36225
"36226",0.00761070568114519,36226
"36227",0.00761120859533548,36227
"36228",0.00761460559442639,36228
"36229",0.00761489290744066,36229
"36230",0.0076148952357471,36230
"36231",0.00761489756405354,36231
"36232",0.00761510198935866,36232
"36233",0.00761520536616445,36233
"36234",0.00761538743972778,36234
"36235",0.00761539209634066,36235
"36236",0.00761558301746845,36236
"36237",0.00761559419333935,36237
"36238",0.00761567521840334,36238
"36239",0.00761568639427423,36239
"36240",0.00761632760986686,36240
"36241",0.00761647196486592,36241
"36242",0.00761653482913971,36242
"36243",0.00761668058112264,36243
"36244",0.00762093439698219,36244
"36245",0.00762112997472286,36245
"36246",0.00762125011533499,36246
"36247",0.00762127712368965,36247
"36248",0.00762132741510868,36248
"36249",0.00762170553207397,36249
"36250",0.00762171624228358,36250
"36251",0.00762172555550933,36251
"36252",0.00762181775644422,36252
"36253",0.00762200029566884,36253
"36254",0.00762200448662043,36254
"36255",0.00762221775949001,36255
"36256",0.00762241892516613,36256
"36257",0.00762259960174561,36257
"36258",0.00762287015095353,36258
"36259",0.00762323522940278,36259
"36260",0.00762638263404369,36260
"36261",0.00762667460367084,36261
"36262",0.00762689765542746,36262
"36263",0.00762755982577801,36263
"36264",0.00762786343693733,36264
"36265",0.00762795098125935,36265
"36266",0.00762825692072511,36266
"36267",0.00762865459546447,36267
"36268",0.00762931536883116,36268
"36269",0.00762949604541063,36269
"36270",0.00762953329831362,36270
"36271",0.00762960640713573,36271
"36272",0.00763059733435512,36272
"36273",0.00763184996321797,36273
"36274",0.00763199292123318,36274
"36275",0.00763220433145761,36275
"36276",0.00763249304145575,36276
"36277",0.00763398548588157,36277
"36278",0.00763408420607448,36278
"36279",0.00763418106362224,36279
"36280",0.00763418106362224,36280
"36281",0.00763428909704089,36281
"36282",0.00763438083231449,36282
"36283",0.00763448467478156,36283
"36284",0.00763448467478156,36284
"36285",0.00763477198779583,36285
"36286",0.0076348758302629,36286
"36287",0.00763497641310096,36287
"36288",0.00763565767556429,36288
"36289",0.00763565814122558,36289
"36290",0.00763566279783845,36290
"36291",0.00763700529932976,36291
"36292",0.00763710169121623,36292
"36293",0.00763857830315828,36293
"36294",0.00764011219143867,36294
"36295",0.00764050986617804,36295
"36296",0.00764050986617804,36296
"36297",0.00764050986617804,36297
"36298",0.00764070078730583,36298
"36299",0.00764071010053158,36299
"36300",0.00764071475714445,36300
"36301",0.00764080183580518,36301
"36302",0.00764109799638391,36302
"36303",0.00764120882377028,36303
"36304",0.0076412963680923,36304
"36305",0.00764140021055937,36305
"36306",0.0076416046358645,36306
"36307",0.00764178019016981,36307
"36308",0.0076417843811214,36308
"36309",0.00764178950339556,36309
"36310",0.00764208380132914,36310
"36311",0.00764241861179471,36311
"36312",0.00764294248074293,36312
"36313",0.00764365214854479,36313
"36314",0.00764723913744092,36314
"36315",0.00764752645045519,36315
"36316",0.00764763448387384,36316
"36317",0.00764772202819586,36317
"36318",0.00764826405793428,36318
"36319",0.00764833157882094,36319
"36320",0.0076484396122396,36320
"36321",0.00764852249994874,36321
"36322",0.007648722268641,36322
"36323",0.00764902727678418,36323
"36324",0.00765276979655027,36324
"36325",0.007652772590518,36325
"36326",0.00765292439609766,36326
"36327",0.00765356095507741,36327
"36328",0.00765364477410913,36328
"36329",0.00765379518270493,36329
"36330",0.00765385525301099,36330
"36331",0.00765394559130073,36331
"36332",0.00765395676717162,36332
"36333",0.00765395909547806,36333
"36334",0.00765854539349675,36334
"36335",0.00765868974849582,36335
"36336",0.00765988323837519,36336
"36337",0.00766018219292164,36337
"36338",0.0076603889465332,36338
"36339",0.00766048114746809,36339
"36340",0.00766048580408096,36340
"36341",0.00766049046069384,36341
"36342",0.00766078941524029,36342
"36343",0.00766089512035251,36343
"36344",0.00766098918393254,36344
"36345",0.00766100315377116,36345
"36346",0.00766110001131892,36346
"36347",0.00766151957213879,36347
"36348",0.00766166858375072,36348
"36349",0.00766290817409754,36349
"36350",0.00766312517225742,36350
"36351",0.00766334543004632,36351
"36352",0.00766386650502682,36352
"36353",0.00766399269923568,36353
"36354",0.00766408257186413,36354
"36355",0.00766701018437743,36355
"36356",0.00766742415726185,36356
"36357",0.00766834011301398,36357
"36358",0.00766837690025568,36358
"36359",0.00766844674944878,36359
"36360",0.00766898831352592,36360
"36361",0.00766994431614876,36361
"36362",0.00767273455858231,36362
"36363",0.00767293432727456,36363
"36364",0.00767303537577391,36364
"36365",0.00767376832664013,36365
"36366",0.00767406122758985,36366
"36367",0.00767406262457371,36367
"36368",0.00767416786402464,36368
"36369",0.00767427869141102,36369
"36370",0.00767445471137762,36370
"36371",0.00767476344481111,36371
"36372",0.00767478160560131,36372
"36373",0.00767539208754897,36373
"36374",0.00767908943817019,36374
"36375",0.00767931435257196,36375
"36376",0.00767935998737812,36376
"36377",0.0076793902553618,36377
"36378",0.00767974741756916,36378
"36379",0.00767996022477746,36379
"36380",0.00768024986609817,36380
"36381",0.00768024986609817,36381
"36382",0.00768025638535619,36382
"36383",0.00768047058954835,36383
"36384",0.00768242217600346,36384
"36385",0.00768246315419674,36385
"36386",0.00768492463976145,36386
"36387",0.00768493674695492,36387
"36388",0.00768509972840548,36388
"36389",0.00768522219732404,36389
"36390",0.00768659031018615,36390
"36391",0.00768690323457122,36391
"36392",0.00768708251416683,36392
"36393",0.00768709415569901,36393
"36394",0.00768822338432074,36394
"36395",0.00768980849534273,36395
"36396",0.00769003154709935,36396
"36397",0.00769003760069609,36397
"36398",0.00769010139629245,36398
"36399",0.00769010605290532,36399
"36400",0.00769054051488638,36400
"36401",0.0076926089823246,36401
"36402",0.00769261131063104,36402
"36403",0.00769372889772058,36403
"36404",0.00769431563094258,36404
"36405",0.00769476359710097,36405
"36406",0.00769491260871291,36406
"36407",0.00769498385488987,36407
"36408",0.0076951296068728,36408
"36409",0.00769520876929164,36409
"36410",0.00769535452127457,36410
"36411",0.00769536243751645,36411
"36412",0.00769557198509574,36412
"36413",0.00769636407494545,36413
"36414",0.00769746676087379,36414
"36415",0.00769943930208683,36415
"36416",0.00769954267889261,36416
"36417",0.00770024862140417,36417
"36418",0.00770037993788719,36418
"36419",0.00770053034648299,36419
"36420",0.0077005410566926,36420
"36421",0.00770060159265995,36421
"36422",0.00770096480846405,36422
"36423",0.00770097505301237,36423
"36424",0.00770099135115743,36424
"36425",0.00770174199715257,36425
"36426",0.00770372245460749,36426
"36427",0.00770555529743433,36427
"36428",0.00770577881485224,36428
"36429",0.00770585332065821,36429
"36430",0.0077058644965291,36430
"36431",0.00770615413784981,36431
"36432",0.00770621933043003,36432
"36433",0.0077062644995749,36433
"36434",0.0077063012868166,36434
"36435",0.00770647404715419,36435
"36436",0.00770678231492639,36436
"36437",0.00770697556436062,36437
"36438",0.00770698254927993,36438
"36439",0.00770701840519905,36439
"36440",0.00770708359777927,36440
"36441",0.00770719675347209,36441
"36442",0.00770750315859914,36442
"36443",0.00771080236881971,36443
"36444",0.00771087687462568,36444
"36445",0.0077109495177865,36445
"36446",0.00771116837859154,36446
"36447",0.00771139794960618,36447
"36448",0.00771146453917027,36448
"36449",0.00771299377083778,36449
"36450",0.00771317724138498,36450
"36451",0.00771351857110858,36451
"36452",0.00771496165543795,36452
"36453",0.00771627435460687,36453
"36454",0.00771634699776769,36454
"36455",0.00771634699776769,36455
"36456",0.00771656725555658,36456
"36457",0.00771679682657123,36457
"36458",0.00771708227694035,36458
"36459",0.00771746085956693,36459
"36460",0.00771837634965777,36460
"36461",0.00771941943094134,36461
"36462",0.00771962897852063,36462
"36463",0.00772066228091717,36463
"36464",0.00772138312458992,36464
"36465",0.0077215195633471,36465
"36466",0.00772159406915307,36466
"36467",0.00772181898355484,36467
"36468",0.0077218902297318,36468
"36469",0.00772189162671566,36469
"36470",0.00772211235016584,36470
"36471",0.00772277917712927,36471
"36472",0.00772278243675828,36472
"36473",0.00772381387650967,36473
"36474",0.00772594381123781,36474
"36475",0.00772635312750936,36475
"36476",0.00772656966000795,36476
"36477",0.00772666884586215,36477
"36478",0.00772687327116728,36478
"36479",0.00772688305005431,36479
"36480",0.00772698177024722,36480
"36481",0.00772749725729227,36481
"36482",0.00772759178653359,36482
"36483",0.00772781064733863,36483
"36484",0.00772797502577305,36484
"36485",0.00773238576948643,36485
"36486",0.00773238716647029,36486
"36487",0.00773261208087206,36487
"36488",0.00773268332704902,36488
"36489",0.00773276248946786,36489
"36490",0.0077329883351922,36490
"36491",0.0077329883351922,36491
"36492",0.00773351499810815,36492
"36493",0.007733681704849,36493
